sample_ID,poly_ID,MIC_ecoli,sequence,seq_mon_mol_dist
144,11,256-512,TmaTmaTmaTmaTmaMoTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaDoMoTmaTmaTmaMoTmaTmaTmaDoTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTma,[0.86107162 0.09972451 0.03920387]
145,11,256-512,TmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaMoDoTmaTmaTmaTmaTmaTmaTmaTmaTmaDoDoMoTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoDoTmaTmaTmaTmaTmaTmaDoMo,[0.8070196  0.16397283 0.02900757]
146,11,256-512,TmaTmaTmaTmaMoMoTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaMoTmaTmaMoTmaTmaMoTmaTmaTmaDoDoTmaDoDoTmaTmaTmaTmaTmaDoTmaTmaTmaMoTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTma,[0.78030329 0.1506173  0.06907941]
147,11,256-512,DoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaMoTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoMoTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaDoTmaDoTmaTmaTmaTmaTmaTma,[0.86107162 0.09972451 0.03920387]
148,11,256-512,TmaTmaTmaTmaMoDoTmaTmaTmaTmaTmaTmaDoDoTmaTmaTmaDoTmaTmaDoTmaTmaTmaMoTmaTmaTmaTmaTmaDoDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoMoTmaTmaDoDoMoDoDoTmaMoMoTmaTmaTmaTmaTmaDoTmaDoTmaTmaTmaTmaTmaTmaTmaDo,[0.70005419 0.23164678 0.06829903]
149,11,256-512,TmaTmaTmaTmaTmaTmaMoMoDoTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaMoTmaTmaTmaMoTmaTmaDoTmaDoTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaDoTma,[0.82364426 0.11714548 0.05921026]
150,11,256-512,MoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaDoTmaTmaTmaTmaTmaMoTmaMoTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaDoTmaMoTmaTmaTmaTmaTmaDoDoTmaDoTmaDoTmaTmaTmaDo,[0.78045916 0.18077686 0.03876398]
151,11,256-512,TmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoDoTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoDoTmaDoDoMoTmaTmaDoTmaTmaDoTmaTmaTmaTmaMoTmaTmaTmaTmaTma,[0.80162618 0.17916467 0.01920914]
152,11,256-512,MoDoTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoDoTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaMoTmaTmaDoDoTmaTma,[0.86107162 0.09972451 0.03920387]
153,11,256-512,TmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaDoTmaDoTmaDoTmaTmaTmaMoTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTma,[0.86558114 0.11503729 0.01938157]
154,11,256-512,TmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaDoTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoDoMoTmaTmaTmaTmaTmaTmaTmaTmaMoDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTma,[0.87145748 0.0992728  0.02926972]
155,11,256-512,DoTmaTmaTmaDoTmaTmaTmaTmaTmaDoTmaDoTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaDoTmaMoDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoDoTmaTmaMoTmaTmaTmaTmaMoTmaDoTmaTmaTmaTmaMoTmaTma,[0.78045916 0.18077686 0.03876398]
156,11,256-512,TmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaDoTmaDoTmaTmaTmaTmaTmaTmaDoTmaTmaDoTmaTmaTmaTmaDoTmaTmaTmaMoTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoDoTmaTmaMoTmaTmaTma,[0.82860808 0.1323652  0.03902672]
157,11,256-512,TmaTmaTmaTmaTmaMoTmaTmaDoTmaDoTmaTmaTmaTmaTmaTmaTmaDoDoTmaTmaTmaTmaTmaTmaMoDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaDoMoTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaDoMoDoTmaMoTmaDoTmaTmaTmaTma,[0.77498167 0.16621122 0.05880711]
158,11,256-512,TmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaDoTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTma,[0.89194948 0.09838154 0.00966898]
159,11,256-512,TmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaDoMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaDoTmaDoTmaDoTmaTmaTmaTmaDoTmaDoTmaTmaTmaTmaTmaDoTmaTmaDoTmaTmaTmaTmaTmaTmaTmaDoDoTmaTmaTmaDoTmaTmaTma,[0.77007354 0.21080239 0.01912407]
160,11,256-512,TmaDoTmaTmaMoMoTmaTmaTmaTmaTmaTmaDoTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoDoDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaMoTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTma,[0.82860808 0.1323652  0.03902672]
161,11,256-512,TmaTmaDoTmaTmaDoTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoDoTmaTmaMoTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaDoTmaTmaDoTmaTmaTmaDoTmaTmaTmaTmaTmaTmaDoTmaDoTmaDoDoDoTmaTmaTma,[0.77007354 0.21080239 0.01912407]
162,11,256-512,TmaTmaTmaTmaTmaTmaMoMoTmaTmaTmaTmaTmaDoTmaTmaTmaTmaMoTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaDoMoTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaDo,[0.85645836 0.08405952 0.05948212]
163,11,256-512,TmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaDoTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaDoDoMoTmaDoMoTmaDoTmaTmaTma,[0.84001373 0.10064039 0.05934588]
164,11,256-512,TmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaMoTmaTmaTmaTmaMoTmaMoTmaTmaTmaTmaMoTmaTmaDoDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaDoTmaDoMoDoTmaTmaTmaTmaTmaDoTmaTmaDoTmaTma,[0.77498167 0.16621122 0.05880711]
165,11,256-512,TmaTmaTmaTmaDoTmaDoTmaTmaDoTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTma,[0.85978352 0.1305906  0.00962587]
166,11,256-512,TmaTmaMoTmaTmaTmaDoMoTmaDoTmaDoDoTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaMoTmaMoTmaDoTmaTmaTmaTmaTmaTmaTmaDoTmaDoTmaTma,[0.78045916 0.18077686 0.03876398]
167,11,256-512,TmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaMoTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoDoTmaTmaTmaTmaTmaTmaTmaTmaDoMo,[0.86107162 0.09972451 0.03920387]
168,11,256-512,TmaDoTmaTmaTmaTmaTmaTmaDoTmaDoTmaMoTmaTmaMoDoTmaTmaTmaTmaTmaDoTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDo,[0.85523907 0.11555719 0.02920374]
169,11,256-512,TmaTmaMoMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaDoTmaDoTmaTmaTmaDoTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaDoTmaTmaMoTmaTmaDo,[0.81248608 0.14857517 0.03893875]
170,11,256-512,TmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaMoTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaMoTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTma,[0.88957517 0.05066835 0.05975648]
171,11,256-512,TmaMoTmaMoTmaTmaMoTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaDoMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaMoTmaMoTmaTmaTmaTmaDoTma,[0.85173776 0.06803001 0.08023222]
172,11,256-512,TmaTmaMoTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaDoDoTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTma,[0.87583057 0.11452205 0.00964738]
173,11,256-512,TmaTmaMoTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaMoTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaMoTmaTmaMo,[0.87741415 0.0832928  0.03929305]
174,11,256-512,TmaDoTmaTmaTmaMoTmaDoTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaMoTmaDoTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoMoTmaDoTmaTmaTmaDoMoTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaDoTmaTma,[0.79657368 0.13418869 0.06923764]
175,11,256-512,TmaTmaTmaTmaTmaTmaTmaTmaDoTmaDoTmaTmaTmaTmaTmaTmaDoTmaTmaDoTmaTmaMoTmaTmaTmaTmaDoTmaTmaMoTmaTmaTmaTmaTmaTmaTmaDoTmaTmaDoTmaTmaTmaTmaTmaDoTmaDoTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTma,[0.8070196  0.16397283 0.02900757]
176,11,256-512,TmaTmaMoDoTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaDoTmaTmaTmaDoTmaTmaDoDoDoTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaDoTmaDoTmaTmaTmaTmaTmaTmaTmaMo,[0.7964366  0.16471223 0.03885117]
177,11,256-512,TmaDoTmaTmaTmaTmaMoTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaDoTmaTmaTmaTmaDoTmaDoTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaDoDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTma,[0.84480309 0.11608181 0.0391151 ]
178,11,256-512,TmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaDoTmaTmaMoTmaTmaTmaDoDoTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaMoTmaMoDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaDoTmaMoTma,[0.84001373 0.10064039 0.05934588]
179,11,256-512,TmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaDoDoMoTmaTmaDoTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTma,[0.88174968 0.09882516 0.01942516]
180,11,256-512,TmaTmaTmaTmaTmaMoTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTma,[0.91430593 0.06618114 0.01951293]
181,11,256-512,TmaTmaTmaDoTmaTmaMoTmaTmaTmaTmaTmaTmaTmaDoTmaMoTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaMoTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaDoTmaTmaTmaMoTmaTmaDoDoTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTma,[0.81802712 0.1329675  0.04900538]
182,11,256-512,TmaDoMoDoTmaTmaTmaMoTmaDoTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTma,[0.87145748 0.0992728  0.02926972]
183,11,256-512,TmaDoTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaDoTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaDoTmaTmaTmaTmaTmaDoTmaMoDoMoTmaDoTmaDoTmaDoTma,[0.7964366  0.16471223 0.03885117]
184,11,256-512,TmaMoMoTmaTmaTmaMoDoDoTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaDoTmaTmaDoMoDoTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaDoMoTmaTmaTmaTmaTmaMoTmaTmaTmaMoTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTma,[0.78014161 0.11933237 0.10052602]
185,11,256-512,TmaTmaTmaTmaTmaMoDoTmaTmaTmaMoTmaMoTmaTmaMoTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTma,[0.89383121 0.06678616 0.03938263]
186,11,256-512,TmaTmaMoMoTmaMoDoTmaTmaDoTmaDoTmaTmaTmaTmaTmaTmaMoMoDoTmaDoTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaDoMoTmaDoTmaTmaTmaTmaDoTmaTmaMoTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaMoTma,[0.73696135 0.18408987 0.07894878]
187,11,256-512,DoMoDoTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoMoMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaMoTmaMoDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaMo,[0.82933908 0.10110466 0.06955626]
188,11,256-512,TmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaDoDoTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaDoDoTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoMoTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaDoDoTma,[0.82860808 0.1323652  0.03902672]
189,11,256-512,TmaTmaTmaTmaTmaMoTmaDoTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaDoTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoDoDoTmaDoMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTma,[0.85523907 0.11555719 0.02920374]
190,11,256-512,TmaDoTmaTmaTmaTmaDoTmaMoTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaDoTmaMoMoTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaDoTmaTmaMoTmaTmaTmaDoTmaTmaTmaTmaDoTmaTmaTma,[0.80185589 0.1492497  0.04889441]
191,11,256-512,TmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaDoTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTma,[0.90411515 0.06648227 0.02940258]
192,11,256-512,TmaTmaTmaTmaTmaTmaDoTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaDoDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaDoTmaTmaTmaDoTmaTmaDoTmaDoTmaTmaDoTmaTmaTmaTma,[0.81206875 0.17836932 0.00956193]
193,11,256-512,TmaDoTmaTmaTmaTmaTmaTmaDoDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaDoTmaTmaTmaTmaTmaDoTmaTmaTmaTmaDoTmaTmaMoTmaTmaDoTmaTmaTmaTma,[0.84380785 0.14658768 0.00960447]
194,11,256-512,TmaTmaTmaDoDoTmaTmaTmaTmaDoTmaTmaDoDoTmaTmaDoTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaDoTmaTmaDoTmaTmaTmaTmaTmaDoTmaTmaMoTmaTmaTmaTmaTmaMoTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTma,[0.77523157 0.19589018 0.02887825]
195,11,256-512,TmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaMoTmaDoTmaMoTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaDoTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTma,[0.85523907 0.11555719 0.02920374]
196,11,256-512,DoTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaDoDoTmaDoMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaDoTmaTmaDoTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaDoTmaMoTmaTmaTmaTma,[0.79109007 0.17996716 0.02894277]
197,11,256-512,TmaTmaTmaTmaTmaTmaDoMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTma,[0.92055542 0.04997512 0.02946946]
198,11,256-512,TmaTmaTmaTmaTmaTmaDoDoDoTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaDoTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaDoTmaTmaMoMoTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTma,[0.82302062 0.14790671 0.02907267]
199,11,256-512,TmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoDoTmaTmaTmaDoTmaDoTmaTmaTmaTmaDoTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaDo,[0.85523907 0.11555719 0.02920374]
200,11,256-512,DoDoTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaDoTmaTmaTmaTmaTmaTmaDoDoTmaTmaTmaTmaTmaTmaMoTma,[0.84480309 0.11608181 0.0391151 ]
1,12,256,TmaTmaTmaDoTmaTmaTmaTmaTmaTmaMepTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaDoDoTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMepMepTma,[0.87109445 0.09923145 0.0296741 ]
2,12,256,TmaTmaTmaTmaTmaMepTmaTmaTmaTmaTmaDoTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaDoDoTmaTmaDoTmaTmaTmaTmaTmaDoTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMepMepTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTma,[0.8548836  0.11550916 0.02960724]
3,12,256,TmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaMepTmaTmaTmaDoDoTmaTmaTmaMepMepTmaMepTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaDoTmaTma,[0.84433286 0.1160172  0.03964994]
4,12,256,MepTmaTmaTmaMepTmaMepTmaTmaDoTmaTmaDoTmaTmaTmaDoTmaMepTmaTmaTmaTmaDoTmaDoTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMepTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTma,[0.8336889  0.11652973 0.04978138]
