sample_ID,poly_ID,MIC_ecoli,sequence,seq_mon_mol_dist
106,14,>512,NiTmaNiNiNiTmaMepNiMepNiNiTmaTmaTmaNiNiNiNiNiTmaTmaNiTmaTmaNiNiTmaNiNiTmaTmaTmaNiTmaTmaTmaTmaNiNiNiTmaNiNiNiTmaNiNiTmaNiTmaTmaNiNiTmaMepNiTmaNiNiMepTmaNiNiNiNiNiTmaNiNiNiNiNiMepNiNiTmaTmaTmaNiNiTmaNiTmaNiNiMepTmaTmaTmaNiTmaNiNiTmaTmaNiNiTmaMepNiNiNiTmaTmaTmaNiTmaTmaTmaNiTmaTmaTmaNiNi,[0.55137088 0.39174842 0.05688069]
107,14,>512,NiTmaTmaNiTmaTmaNiNiNiMepNiTmaNiTmaTmaNiTmaNiTmaNiMepNiTmaNiNiNiNiNiNiNiTmaTmaNiNiNiNiTmaTmaNiTmaTmaNiMepNiTmaTmaTmaTmaTmaTmaMepTmaTmaNiTmaTmaTmaTmaTmaNiMepNiTmaNiTmaTmaTmaNiNiNiTmaNiNiMepTmaTmaNiNiNiTmaTmaTmaTmaTmaTmaNiNiTmaTmaTmaNiNiTmaNiNiMepMepNiNiNiNiNiTmaTmaNiTmaTmaTmaNiTmaNiTmaTmaTmaTma,[0.62597527 0.31208348 0.06194126]
108,14,>512,NiTmaTmaNiTmaNiNiTmaNiMepNiNiTmaTmaTmaTmaTmaTmaMepTmaTmaTmaNiNiMepNiTmaTmaNiTmaTmaNiNiMepMepTmaTmaNiMepNiTmaNiMepTmaNiTmaTmaTmaNiTmaMepMepTmaTmaTmaNiTmaNiTmaTmaTmaTmaMepNiNiTmaTmaTmaTmaTmaNiNiNiNiTmaNiTmaTmaNiTmaTmaNiNiNiTmaMepNiNiNiNiNiTmaTmaNiTmaMepTmaNiNiNiTmaNiTmaMepTmaTmaNiTmaTmaNiTmaMepTmaNiNi,[0.61993693 0.2727115  0.10735157]
109,14,>512,NiTmaTmaTmaTmaNiNiMepTmaTmaNiNiNiNiNiTmaNiTmaTmaMepTmaNiNiNiNiNiTmaMepTmaTmaNiNiMepTmaMepMepTmaTmaMepTmaMepNiTmaNiTmaTmaMepNiTmaTmaTmaTmaTmaNiTmaTmaNiTmaNiTmaTmaTmaMepTmaNiMepTmaMepNiTmaNiNiTmaMepTmaTmaNiTmaTmaNiMepNiNiTmaNiMepMepTmaNiMepNiNiTmaNiNiTmaTmaNiTmaNiTmaNiNiTmaNiNiMepMepNiTmaNiNiTmaTmaTma,[0.57435618 0.27743106 0.14821276]
110,14,>512,TmaTmaTmaNiTmaNiNiMepNiTmaNiMepTmaTmaMepNiNiTmaTmaTmaNiTmaNiTmaMepNiNiNiNiNiNiTmaNiTmaTmaNiTmaNiNiTmaMepMepNiNiNiNiNiTmaTmaNiNiNiNiTmaNiTmaTmaTmaTmaNiNiTmaTmaNiTmaTmaTmaTmaTmaNiNiNiTmaMepNiNiTmaNiTmaTmaTmaMepTmaTmaTmaTmaMepTmaTmaTmaTmaTmaTmaNiTmaTmaTmaTmaTmaTmaNiNiNiTmaNiTmaMepNiNiTmaNiNiTmaTmaNi,[0.63190505 0.29130615 0.07678879]
111,14,>512,NiTmaNiTmaNiTmaTmaNiNiTmaNiMepTmaMepTmaMepNiTmaTmaTmaNiNiTmaTmaNiTmaMepTmaTmaNiTmaNiNiNiTmaTmaNiTmaNiTmaTmaTmaTmaTmaNiNiMepNiNiNiTmaTmaTmaTmaTmaTmaTmaNiNiTmaTmaNiTmaNiTmaNiNiTmaTmaTmaTmaTmaMepNiNiMepMepTmaNiNiNiNiNiTmaNiNiTmaTmaMepTmaTmaNiNiNiTmaNiTmaNiMepTmaTmaTmaTmaNiMepNiNiNiTmaMepMepTmaTmaMepNi,[0.61193244 0.28017545 0.10789211]
112,14,>512,NiTmaNiNiNiNiNiTmaMepNiTmaNiTmaTmaNiTmaTmaTmaNiNiMepTmaMepNiNiNiTmaNiNiNiNiNiNiNiTmaTmaMepTmaNiTmaTmaMepTmaNiTmaTmaTmaNiNiTmaMepTmaTmaNiNiTmaNiMepTmaTmaNiNiTmaNiTmaTmaMepTmaTmaNiTmaTmaTmaNiNiNiMepNiTmaTmaNiTmaMepTmaNiNiTmaNiTmaNiTmaNiTmaNiTmaTmaNiTmaMepNiTmaNiTmaNiTmaTmaTmaTmaNiNiTmaTmaTmaTmaNi,[0.60680325 0.30757823 0.08561852]
113,14,>512,NiTmaNiMepTmaNiNiNiTmaTmaTmaNiTmaTmaTmaNiTmaTmaTmaNiTmaMepNiTmaMepTmaTmaNiNiNiNiTmaTmaTmaTmaTmaTmaTmaTmaNiTmaNiMepNiNiTmaTmaTmaTmaNiTmaTmaNiTmaTmaNiNiMepNiTmaTmaNiTmaNiMepNiNiNiNiTmaMepTmaTmaNiTmaTmaNiNiTmaNiTmaTmaMepNiNiTmaNiTmaNiMepTmaTmaTmaMepTmaTmaNiNiTmaNiNiNiTmaNiNiMepNiTmaNiNiNiMepNiNiNi,[0.59763013 0.30864416 0.09372571]
114,14,>512,MepNiNiNiMepNiTmaTmaMepTmaTmaNiNiTmaTmaNiTmaMepNiTmaMepNiTmaTmaTmaNiNiNiTmaMepTmaTmaNiTmaTmaTmaTmaNiTmaNiNiNiMepTmaTmaTmaNiNiNiNiTmaMepTmaTmaTmaTmaTmaTmaTmaNiTmaTmaTmaNiTmaMepNiTmaTmaTmaNiTmaNiTmaNiTmaMepTmaNiNiTmaTmaMepTmaTmaTmaTmaNiTmaTmaNiTmaTmaMepTmaTmaNiNiNiNiNiTmaNiTmaTmaNiTmaNiNiNiNiNiMepTmaNi,[0.6367212  0.26442678 0.09885202]
115,14,>512,TmaNiTmaNiNiNiTmaTmaTmaTmaTmaMepTmaNiTmaMepTmaMepNiTmaTmaMepMepTmaTmaTmaTmaTmaMepTmaNiTmaTmaTmaMepTmaNiTmaNiTmaNiTmaTmaTmaTmaTmaTmaTmaNiTmaNiTmaNiNiNiTmaNiTmaNiTmaNiNiNiTmaNiNiTmaNiNiNiNiTmaTmaNiNiNiTmaNiNiNiMepNiTmaNiTmaNiTmaTmaMepNiTmaNiNiNiTmaTmaTmaNiTmaTmaNiTmaNiTmaTmaNiTmaTmaTmaTmaTmaTmaTmaMepNi,[0.66294482 0.26177712 0.07527806]
116,14,>512,NiTmaNiNiNiNiMepNiNiNiTmaNiNiMepNiNiNiNiTmaNiNiTmaTmaMepTmaTmaTmaNiTmaTmaNiTmaTmaNiNiMepNiNiTmaMepTmaNiNiNiTmaNiNiTmaTmaNiNiTmaNiNiTmaNiMepNiNiTmaTmaTmaTmaMepTmaTmaTmaTmaTmaNiTmaMepTmaTmaTmaTmaTmaNiTmaNiTmaTmaNiTmaTmaNiNiMepNiTmaNiMepTmaTmaTmaTmaTmaTmaMepMepNiNiMepTmaTmaMepTmaTmaTmaTmaMepNiTmaNiTma,[0.60286788 0.28113678 0.11599533]
117,14,>512,TmaNiTmaTmaTmaNiTmaTmaNiTmaTmaNiNiNiNiTmaTmaTmaTmaMepTmaTmaTmaTmaNiTmaNiNiNiTmaTmaNiNiNiTmaNiTmaTmaNiTmaTmaNiTmaTmaTmaTmaTmaNiTmaNiNiTmaTmaTmaNiNiNiNiNiTmaNiMepNiNiTmaNiMepMepTmaNiTmaNiMepNiMepTmaNiTmaTmaNiTmaNiTmaNiTmaMepNiNiNiNiNiNiTmaTmaTmaTmaNiMepNiMepTmaTmaNiMepNiTmaTmaTmaNiMepNiMepTmaTmaMep,[0.60482917 0.2943145  0.10085634]
118,14,>512,TmaNiTmaMepMepTmaNiNiNiNiTmaTmaTmaNiTmaNiTmaMepTmaNiMepTmaNiTmaTmaTmaNiNiNiTmaMepTmaTmaNiTmaTmaTmaNiTmaTmaNiMepNiNiTmaTmaNiNiNiNiTmaNiNiTmaTmaNiTmaNiNiNiMepNiNiTmaNiNiTmaNiNiNiNiNiTmaTmaNiTmaTmaTmaTmaNiNiTmaMepTmaTmaTmaTmaNiTmaNiMepNiNiTmaTmaNiMepNiTmaNiTmaNiNiMepNiMepNiNiNiNiTmaTmaTmaTmaNi,[0.5640395  0.34028174 0.09567876]
119,14,>512,TmaTmaNiNiNiNiTmaTmaNiTmaNiNiNiNiTmaNiTmaMepMepNiNiNiNiMepNiTmaNiNiTmaNiNiNiNiNiMepMepTmaNiTmaNiNiNiNiTmaMepTmaTmaNiTmaTmaTmaNiTmaNiNiNiTmaTmaNiNiMepNiNiTmaNiMepNiNiTmaTmaTmaNiNiNiTmaTmaMepTmaNiMepTmaMepTmaTmaTmaNiNiNiNiNiTmaTmaTmaMepTmaMepMepTmaTmaTmaNiNiTmaNiTmaNiNiTmaNiTmaNiNiNiNiTma,[0.50918664 0.37598281 0.11483055]
120,14,>512,TmaNiNiTmaNiNiNiTmaMepTmaMepNiTmaNiNiTmaNiNiTmaTmaTmaNiTmaTmaTmaTmaTmaNiNiTmaTmaNiTmaTmaNiNiNiMepMepTmaTmaTmaTmaNiTmaTmaNiNiTmaNiNiNiTmaTmaTmaNiMepTmaTmaTmaMepNiTmaNiNiNiTmaNiMepTmaTmaTmaNiNiTmaTmaMepTmaNiNiTmaNiNiNiTmaMepNiNiNiMepNiTmaTmaNiMepNiTmaNiMepTmaTmaNiTmaNiNiMepTmaTmaTmaNiNiNiTmaNiTma,[0.5883932  0.30971751 0.10188929]
121,14,>512,NiNiTmaMepTmaTmaNiMepTmaTmaNiMepTmaTmaTmaTmaNiTmaTmaTmaTmaTmaNiTmaTmaMepTmaNiNiMepNiTmaNiMepNiTmaNiTmaTmaTmaNiNiTmaNiNiTmaTmaNiTmaMepMepNiTmaNiNiNiNiNiNiNiNiTmaTmaTmaTmaMepTmaTmaTmaTmaNiTmaNiTmaTmaNiTmaTmaMepNiNiNiNiNiNiNiNiNiNiNiTmaMepTmaNiNiTmaTmaTmaTmaNiNiTmaTmaNiTmaNiTmaMepTmaNiNiNiTmaNiMep,[0.5883932  0.30971751 0.10188929]
122,14,>512,TmaNiTmaNiNiNiTmaTmaMepTmaNiMepTmaNiTmaMepNiTmaTmaNiNiNiMepTmaNiTmaTmaNiTmaTmaTmaTmaTmaMepNiMepMepTmaTmaNiNiTmaMepTmaTmaTmaTmaTmaTmaTmaTmaTmaNiNiTmaTmaTmaNiTmaNiTmaMepNiMepNiNiTmaNiNiNiNiNiNiNiTmaTmaTmaNiTmaNiTmaNiMepNiTmaTmaTmaNiNiNiNiNiTmaNiTmaTmaMepMepNiTmaTmaTmaTmaTmaTmaTmaTmaNiTmaNiTmaTmaTmaNiNi,[0.6367212  0.26442678 0.09885202]
123,14,>512,TmaTmaTmaNiTmaMepTmaTmaNiTmaNiTmaNiTmaNiTmaNiNiTmaTmaNiTmaNiTmaNiTmaTmaNiNiTmaNiNiTmaMepMepTmaNiTmaNiNiNiTmaMepNiNiNiNiNiTmaTmaTmaTmaTmaNiNiNiNiMepMepNiNiTmaTmaNiTmaMepNiNiTmaTmaMepTmaTmaNiTmaTmaNiNiTmaTmaNiTmaTmaTmaTmaMepTmaTmaNiTmaTmaTmaNiTmaTmaTmaNiNiMepNiNiNiNiTmaMepTmaNiNiNiTmaNiNiNiTmaTma,[0.60680325 0.30757823 0.08561852]
124,14,>512,TmaMepTmaNiNiNiTmaNiNiTmaNiNiTmaNiNiNiTmaTmaNiNiTmaNiNiMepTmaNiNiTmaNiNiNiTmaTmaNiTmaNiNiMepNiTmaNiTmaNiNiNiNiTmaMepNiTmaNiNiTmaNiTmaTmaNiNiMepNiNiTmaNiNiTmaTmaNiTmaTmaMepNiNiNiTmaTmaMepNiNiNiTmaNiTmaNiNiTmaMepTmaTmaTmaMepTmaNiNiTmaTmaTmaNiNiNiMepNiTmaTmaTmaMepNiTmaNiTmaNiMepTmaTmaMepMep,[0.51825084 0.36753072 0.11421844]
125,14,>512,NiTmaTmaTmaNiTmaTmaTmaTmaTmaMepTmaMepNiNiTmaNiTmaTmaNiNiTmaMepTmaTmaNiTmaMepNiNiTmaTmaNiTmaTmaTmaMepTmaNiNiNiTmaNiNiTmaTmaTmaTmaTmaTmaTmaTmaNiTmaTmaTmaTmaNiNiMepTmaNiMepNiTmaTmaTmaNiNiNiNiTmaMepTmaTmaTmaNiTmaTmaTmaTmaTmaNiTmaNiTmaTmaNiTmaNiNiNiTmaNiNiMepTmaNiMepMepTmaNiNiTmaNiMepNiTmaTmaTmaNiNiTmaTmaTma,[0.66841524 0.2419747  0.08961006]
126,14,>512,MepTmaNiTmaNiMepNiNiMepTmaMepMepTmaNiMepTmaTmaMepNiMepNiNiNiTmaMepNiMepNiNiTmaTmaMepTmaNiTmaTmaNiNiNiTmaTmaTmaNiTmaTmaNiNiTmaNiNiNiTmaTmaNiNiNiTmaTmaMepNiNiNiTmaNiTmaMepNiNiTmaTmaNiTmaNiTmaNiTmaNiTmaMepNiNiTmaNiNiTmaTmaTmaNiNiNiNiTmaMepTmaNiNiTmaTmaNiTmaNiTmaTmaTmaNiMepNiTmaTmaNiNiTmaNiTmaTma,[0.54304418 0.32890623 0.12804958]
127,14,>512,TmaNiNiMepTmaNiTmaNiMepMepTmaNiTmaNiNiNiNiNiTmaNiNiMepTmaNiNiNiTmaTmaNiTmaTmaNiNiMepNiTmaTmaTmaNiNiTmaTmaTmaNiNiNiTmaTmaNiTmaTmaNiMepTmaNiMepMepNiNiNiNiNiTmaMepNiMepMepTmaTmaNiNiTmaNiTmaTmaNiMepTmaNiTmaTmaNiNiNiTmaTmaNiNiTmaTmaNiNiNiMepTmaNiTmaTmaMepTmaNiTmaNiNiTmaTmaNiNiTmaNiNiNiNiMepTma,[0.51736586 0.36046621 0.12216793]
128,14,>512,TmaTmaTmaTmaTmaTmaTmaTmaNiTmaTmaTmaTmaNiNiNiNiNiTmaTmaTmaNiNiTmaNiNiTmaTmaTmaNiTmaTmaNiTmaNiNiNiTmaNiTmaNiTmaTmaTmaTmaTmaTmaTmaNiTmaTmaMepTmaTmaTmaTmaNiNiTmaNiTmaTmaTmaTmaTmaNiTmaNiTmaNiNiNiTmaNiNiTmaTmaNiNiNiNiNiMepNiTmaNiNiNiTmaNiNiTmaNiNiTmaNiNiTmaNiTmaTmaNiTmaTmaNiTmaTmaNiTmaNiNiTmaNiNiTma,[0.67904696 0.30578047 0.01517256]
129,14,>512,NiNiMepTmaNiMepTmaNiNiTmaNiNiNiNiNiTmaNiNiTmaNiTmaNiNiTmaNiMepTmaNiTmaMepTmaTmaTmaTmaTmaTmaTmaTmaTmaNiTmaTmaTmaTmaTmaMepMepMepNiMepTmaTmaMepMepNiNiNiMepNiNiTmaNiTmaNiTmaNiNiTmaTmaTmaMepTmaTmaNiTmaNiMepNiNiNiTmaMepMepNiNiTmaNiNiTmaTmaNiTmaTmaTmaTmaNiNiNiTmaTmaMepNiTmaMepNiTmaTmaMepMepMepNiTmaNiTmaTma,[0.56505005 0.27839465 0.1565553 ]
130,14,>512,NiTmaNiNiTmaNiTmaTmaNiNiNiTmaTmaNiTmaNiNiNiMepNiNiTmaNiTmaNiNiNiTmaMepTmaTmaTmaNiMepTmaNiNiTmaNiTmaNiNiNiMepNiTmaTmaTmaMepTmaNiNiTmaTmaTmaNiTmaTmaTmaTmaNiTmaTmaTmaNiTmaTmaTmaNiNiTmaMepNiMepMepTmaNiNiTmaNiTmaMepTmaTmaTmaTmaMepNiNiTmaNiMepNiMepNiNiTmaNiMepTmaTmaNiTmaTmaNiMepTmaNiNiMepMepNiNiMepNi,[0.55079399 0.3140866  0.13511941]
131,14,>512,TmaTmaTmaNiNiNiMepMepTmaMepTmaNiTmaMepTmaTmaNiTmaTmaNiNiNiNiNiMepMepTmaNiNiTmaNiTmaNiMepNiNiMepTmaNiTmaNiTmaNiNiMepNiMepTmaTmaNiNiTmaMepNiTmaMepTmaTmaTmaTmaNiTmaNiTmaTmaNiNiNiNiNiNiNiTmaTmaNiNiNiNiNiMepNiTmaTmaTmaTmaNiNiNiTmaNiTmaMepNiTmaTmaNiTmaNiNiNiMepNiTmaTmaNiTmaTmaTmaNiNiNiNiTmaTmaNi,[0.52632338 0.35215535 0.12152126]
132,14,>512,NiTmaTmaTmaTmaNiMepTmaTmaMepNiTmaTmaTmaTmaTmaTmaNiNiTmaNiTmaNiTmaNiTmaTmaNiNiMepNiNiTmaNiNiNiTmaTmaTmaTmaNiNiTmaNiTmaTmaTmaMepTmaTmaTmaTmaMepTmaNiNiNiNiNiNiNiNiNiNiNiNiMepNiNiNiNiTmaTmaTmaTmaTmaTmaTmaNiTmaNiTmaTmaNiTmaTmaNiNiTmaTmaNiNiTmaNiNiNiNiNiTmaNiTmaNiTmaMepNiNiTmaTmaNiNiTmaMepMepMepNi,[0.59130827 0.32992706 0.07876467]
133,14,>512,TmaTmaTmaMepTmaTmaNiNiMepTmaNiNiTmaNiTmaTmaNiTmaNiNiTmaTmaMepTmaNiTmaNiNiTmaMepNiNiTmaNiTmaTmaNiNiNiTmaNiTmaTmaTmaNiTmaTmaTmaTmaMepTmaNiNiMepNiNiNiNiTmaTmaTmaTmaTmaMepTmaNiNiTmaTmaTmaNiTmaTmaNiTmaTmaTmaTmaTmaTmaNiNiMepMepNiMepNiMepMepNiNiTmaTmaNiNiTmaTmaNiNiTmaTmaTmaTmaNiNiNiTmaMepMepMepTmaTmaNiNiMep,[0.60996128 0.26713064 0.12290808]
134,14,>512,NiTmaNiNiNiTmaNiNiNiNiTmaNiTmaTmaNiNiNiNiNiNiTmaTmaTmaTmaTmaNiNiTmaTmaMepNiNiNiTmaNiNiMepNiTmaTmaNiMepNiNiNiTmaNiMepTmaMepNiNiTmaNiTmaNiMepNiTmaNiNiNiTmaTmaNiNiNiNiNiTmaNiNiTmaTmaTmaNiTmaNiTmaNiTmaMepNiNiTmaNiTmaNiTmaTmaTmaTmaTmaTmaTmaNiTmaTmaNiTmaNiNiNiTmaTmaTmaNiNiNiNiNiMepNiNiMep,[0.52272155 0.40321889 0.07405956]
135,14,>512,NiMepTmaNiNiMepTmaNiTmaTmaTmaNiTmaMepMepNiNiNiTmaNiTmaTmaNiTmaTmaNiTmaTmaNiNiNiNiTmaNiNiTmaMepNiMepNiNiTmaTmaNiNiTmaTmaTmaNiNiTmaMepNiMepNiTmaTmaTmaTmaMepNiNiNiNiNiNiMepTmaMepMepTmaTmaNiNiNiTmaTmaTmaTmaTmaNiNiMepTmaMepNiMepTmaNiNiMepMepMepNiNiTmaTmaNiNiNiTmaTmaNiNiTmaTmaTmaTmaNiTmaMepTmaNiNiTma,[0.53159375 0.3163177  0.15208855]
136,14,>512,NiNiNiTmaTmaNiMepTmaMepNiTmaTmaNiTmaNiTmaMepMepTmaTmaTmaTmaTmaMepTmaMepNiNiNiTmaNiTmaTmaTmaMepTmaMepNiNiNiTmaTmaNiTmaNiTmaTmaTmaNiTmaTmaNiTmaNiTmaTmaNiNiTmaTmaTmaNiNiNiTmaMepMepTmaTmaTmaNiNiMepNiTmaTmaMepNiTmaTmaMepTmaTmaTmaTmaNiNiNiNiNiTmaNiTmaNiNiTmaNiNiTmaTmaNiTmaMepTmaMepTmaTmaTmaTmaNiTmaNiTmaTmaNi,[0.6346974  0.25160512 0.11369748]
137,14,>512,NiMepNiTmaNiNiNiTmaNiTmaTmaTmaNiNiTmaTmaMepTmaNiTmaNiNiMepNiNiNiTmaTmaNiTmaTmaMepMepTmaNiTmaTmaTmaTmaTmaNiNiTmaNiNiTmaNiTmaTmaMepMepTmaTmaNiTmaTmaMepNiNiNiTmaNiTmaNiTmaTmaNiNiMepMepTmaMepTmaNiTmaNiNiNiTmaTmaNiTmaTmaMepNiNiTmaMepTmaMepNiNiMepNiTmaTmaTmaTmaTmaTmaNiNiNiNiNiNiTmaNiNiNiNiNiNiNiNi,[0.54395693 0.33579481 0.12024826]
138,14,>512,TmaNiTmaTmaTmaNiNiTmaMepTmaTmaTmaNiNiTmaNiTmaMepNiNiMepTmaTmaNiNiTmaTmaTmaNiTmaTmaNiTmaNiNiNiNiNiNiNiTmaNiNiTmaNiTmaTmaTmaTmaTmaTmaNiTmaMepNiNiNiTmaNiNiMepNiMepNiNiNiNiTmaNiNiTmaTmaNiTmaNiTmaTmaTmaTmaNiMepTmaTmaTmaTmaNiTmaNiTmaTmaTmaMepMepNiNiNiTmaNiNiTmaTmaTmaTmaNiNiNiTmaNiNiTmaNiTmaNiTmaNi,[0.60058065 0.32877803 0.07064133]
139,14,>512,TmaNiNiNiTmaNiMepNiTmaNiNiNiTmaTmaMepNiNiTmaTmaTmaTmaMepTmaTmaTmaNiNiNiMepNiNiNiMepNiNiMepTmaMepTmaTmaNiTmaNiTmaNiTmaTmaMepNiTmaTmaTmaNiTmaNiNiNiTmaTmaTmaNiNiMepNiMepNiTmaNiNiNiTmaNiNiNiNiNiTmaTmaNiNiNiNiNiMepNiTmaNiTmaTmaNiNiTmaTmaNiNiNiNiTmaTmaNiNiTmaNiNiTmaTmaNiNiTmaTmaNiNiTmaTmaNi,[0.52092404 0.38886999 0.09020597]
140,14,>512,NiTmaTmaTmaMepTmaTmaTmaTmaTmaNiNiTmaNiNiNiNiMepMepNiTmaNiNiNiNiMepNiTmaTmaTmaMepTmaTmaTmaMepTmaTmaTmaTmaNiNiTmaNiTmaNiTmaMepTmaNiTmaTmaTmaNiNiNiTmaNiNiNiTmaTmaTmaMepTmaNiTmaNiTmaNiTmaTmaNiNiTmaNiNiNiNiNiTmaNiNiNiTmaTmaMepTmaMepTmaNiNiTmaTmaMepNiNiMepNiNiNiNiTmaTmaNiTmaNiTmaTmaTmaNiNiMepMepNiNi,[0.57066961 0.31865179 0.1106786 ]
141,14,>512,NiTmaNiNiTmaNiMepTmaMepTmaMepNiTmaNiTmaNiNiTmaTmaTmaTmaNiTmaTmaTmaNiTmaMepMepNiTmaNiNiNiNiMepNiNiTmaTmaTmaNiMepMepMepNiTmaTmaTmaNiMepNiNiTmaNiTmaTmaTmaNiNiTmaNiNiTmaTmaNiTmaTmaTmaTmaTmaNiNiNiNiMepTmaNiNiMepTmaTmaTmaTmaTmaNiNiNiMepTmaNiNiNiNiTmaMepTmaNiMepTmaNiNiTmaTmaNiNiNiMepMepTmaNiNiTmaTmaNi,[0.55079399 0.3140866  0.13511941]
142,14,>512,TmaNiTmaTmaNiTmaTmaTmaTmaTmaTmaNiNiTmaTmaTmaNiMepNiTmaTmaTmaNiNiTmaTmaTmaTmaTmaTmaNiNiTmaNiNiNiTmaTmaNiTmaNiNiNiTmaMepTmaTmaTmaMepNiNiNiNiTmaTmaTmaTmaNiMepNiTmaNiNiTmaNiNiNiTmaTmaNiNiNiTmaTmaTmaMepNiTmaTmaNiNiNiNiTmaNiNiNiNiNiNiNiTmaMepNiNiTmaTmaTmaNiTmaNiTmaTmaNiMepTmaNiTmaNiNiTmaNiTmaTmaTma,[0.62699311 0.31872016 0.05428673]
143,14,>512,NiNiNiMepNiTmaNiNiNiNiTmaNiMepTmaNiMepMepTmaNiTmaNiTmaTmaNiTmaTmaTmaMepMepTmaTmaMepTmaTmaTmaTmaMepTmaNiMepMepNiNiTmaNiNiNiTmaNiTmaNiNiMepTmaTmaMepNiTmaMepTmaNiTmaTmaNiTmaNiMepTmaNiTmaMepNiNiTmaTmaNiTmaNiTmaNiMepNiTmaTmaTmaTmaTmaTmaTmaTmaNiTmaNiMepMepNiNiTmaTmaMepTmaMepTmaNiTmaTmaNiTmaTmaTmaNiNiTmaNiNi,[0.58170188 0.26332799 0.15497013]
144,14,>512,NiNiNiTmaTmaNiNiTmaTmaTmaNiNiNiTmaNiMepMepNiNiTmaNiTmaTmaMepNiTmaNiMepTmaNiTmaTmaTmaNiTmaTmaMepTmaMepTmaNiNiNiTmaNiMepNiTmaTmaTmaNiTmaTmaNiTmaTmaTmaNiNiMepNiTmaNiNiNiNiMepNiNiMepNiTmaTmaNiNiTmaNiNiTmaTmaTmaTmaNiTmaNiTmaMepNiNiTmaNiNiTmaMepTmaMepTmaTmaTmaMepTmaNiNiNiNiTmaNiMepNiTmaNiTmaNiTmaNi,[0.55263589 0.32774241 0.1196217 ]
145,14,>512,NiMepNiTmaTmaNiNiTmaMepNiNiNiTmaNiMepTmaNiMepNiTmaNiNiMepTmaNiTmaTmaNiNiNiNiTmaNiNiMepNiMepNiTmaTmaMepMepTmaTmaNiNiTmaTmaTmaNiTmaTmaNiNiNiNiMepTmaNiMepTmaTmaNiNiTmaNiTmaTmaNiTmaTmaTmaNiTmaTmaTmaTmaTmaTmaNiTmaMepNiNiTmaNiNiNiNiMepTmaTmaNiTmaTmaTmaTmaTmaNiTmaTmaTmaNiMepMepTmaNiTmaTmaNiTmaNiMepNiTma,[0.57718822 0.29738562 0.12542616]
146,14,>512,NiNiNiTmaTmaNiTmaTmaTmaMepNiNiTmaTmaNiTmaNiTmaNiTmaNiMepNiMepTmaNiNiTmaTmaTmaNiTmaTmaTmaMepNiNiNiNiNiMepNiTmaMepTmaNiNiTmaTmaNiNiNiNiMepMepNiTmaNiTmaTmaNiMepTmaTmaTmaNiNiMepNiNiTmaTmaNiTmaTmaNiMepNiNiNiNiNiMepNiMepTmaMepTmaTmaNiMepNiTmaNiNiNiMepTmaTmaNiNiNiNiNiTmaTmaNiTmaTmaTmaNiTmaNiNiTma,[0.51648389 0.3534258  0.13009031]
147,14,>512,TmaNiTmaTmaTmaTmaMepNiMepTmaTmaTmaNiTmaMepTmaTmaMepNiMepTmaNiTmaTmaMepTmaTmaTmaTmaNiTmaTmaNiNiTmaTmaTmaTmaNiNiTmaNiMepTmaTmaTmaTmaNiNiTmaTmaTmaTmaMepNiNiTmaTmaTmaMepNiTmaTmaTmaNiTmaNiTmaTmaNiTmaMepMepNiTmaTmaNiNiNiNiTmaMepTmaTmaNiTmaTmaMepNiTmaTmaNiNiMepTmaTmaTmaTmaTmaTmaMepTmaMepTmaMepNiNiTmaMepNiNiNiNiNiTma,[0.66219452 0.20464135 0.13316413]
148,14,>512,MepTmaNiNiTmaNiNiMepTmaTmaNiMepTmaMepTmaTmaMepNiNiTmaNiNiNiNiTmaNiNiTmaMepTmaNiMepTmaNiNiMepNiMepTmaMepNiTmaTmaNiNiTmaNiNiNiTmaNiTmaNiNiTmaTmaTmaNiMepNiTmaNiNiNiTmaTmaNiNiNiNiNiTmaTmaNiTmaTmaNiNiTmaMepTmaNiTmaTmaTmaNiTmaNiNiTmaTmaTmaMepNiNiNiTmaNiTmaNiNiNiNiNiNiTmaNiNiNiNiTmaMepMepTmaNi,[0.49916172 0.37735615 0.12348213]
149,14,>512,TmaNiTmaTmaMepNiTmaNiNiTmaTmaTmaTmaTmaTmaTmaNiTmaMepTmaTmaTmaNiMepNiNiTmaNiNiMepTmaTmaTmaTmaMepTmaTmaNiNiMepTmaTmaMepTmaTmaNiNiMepNiNiTmaNiTmaTmaNiTmaNiTmaNiNiTmaMepTmaNiTmaNiTmaTmaTmaTmaTmaTmaNiTmaTmaTmaNiMepNiTmaNiTmaNiTmaNiMepNiTmaTmaTmaTmaTmaTmaMepTmaNiNiTmaNiTmaNiTmaTmaNiTmaNiNiNiNiTmaTmaNiTmaTmaTma,[0.67589837 0.23492666 0.08917497]
150,14,>512,NiTmaTmaTmaNiTmaNiNiTmaNiTmaMepNiNiNiTmaTmaNiNiTmaNiMepTmaNiNiNiNiNiTmaNiNiTmaNiMepNiNiTmaTmaTmaMepTmaNiMepMepNiNiNiTmaNiNiTmaTmaNiNiNiTmaNiTmaTmaTmaTmaMepTmaNiTmaTmaTmaTmaMepMepMepNiMepNiTmaNiTmaTmaNiNiNiNiNiTmaTmaNiTmaNiMepTmaTmaNiTmaTmaTmaNiNiNiTmaTmaMepNiNiNiTmaNiTmaTmaNiNiNiTmaNiTmaTma,[0.55449015 0.34148986 0.10401999]
