ID,y_pred,y_true,mask
polyID13_S99,2,2,1
pepID4364,0,0,1
polyID5_S39,2,2,1
pepID3685,2,0,1
pepID9732,2,2,1
pepID9833,2,2,1
pepID5961,2,2,1
pepID10771,2,2,1
pepID3738,1,0,1
pepID6576,2,2,1
pepID1212,2,1,1
pepID2164,2,1,1
pepID8645,2,2,1
pepID1623,2,1,1
pepID6814,2,2,1
pepID9763,2,2,1
pepID10850,2,2,1
pepID9661,2,2,1
polyID26_S100,2,2,1
pepID8963,2,2,1
pepID9775,2,2,1
pepID10724,2,2,1
pepID4930,2,1,1
pepID5408,2,2,1
pepID4232,0,0,1
pepID9427,2,2,1
polyID35_S63,2,2,1
pepID2183,1,1,1
pepID2545,1,0,1
pepID710,1,1,1
polyID12_S64,2,2,1
pepID9020,2,2,1
pepID3477,0,0,1
pepID2766,1,1,1
pepID3342,2,1,1
pepID3340,1,0,1
pepID5161,2,2,1
pepID7493,2,2,1
polyID2_S74,2,2,1
pepID7251,2,2,1
pepID5647,2,2,1
polyID27_S11,1,1,1
polyID5_S81,2,2,1
polyID2_S10,2,2,1
pepID6359,2,2,1
pepID8166,2,2,1
pepID7535,2,2,1
pepID9755,1,2,1
pepID3269,1,0,1
pepID298,0,1,1
polyID2_S19,2,2,1
pepID4946,0,1,1
polyID27_S49,1,1,1
polyID6_S46,2,2,1
pepID760,1,0,1
pepID3700,2,0,1
pepID3908,1,1,1
polyID14_S98,2,2,1
pepID7513,2,2,1
polyID26_S55,2,2,1
polyID35_S13,2,2,1
polyID14_S7,2,2,1
pepID9094,2,2,1
pepID1052,2,2,1
polyID35_S14,2,2,1
pepID4816,2,1,1
pepID8799,2,2,1
pepID2804,2,0,1
pepID2635,2,1,1
pepID5259,2,2,1
polyID35_S23,2,2,1
polyID12_S34,2,2,1
pepID2558,1,0,1
pepID2073,1,1,1
pepID10546,2,2,1
pepID10329,2,2,1
pepID2327,2,1,1
polyID2_S30,2,2,1
pepID3805,2,1,1
pepID8334,2,2,1
polyID6_S5,2,2,1
pepID2245,2,0,1
pepID10001,2,2,1
polyID5_S90,2,2,1
pepID8397,2,2,1
pepID718,1,0,1
pepID7684,2,2,1
pepID6869,2,2,1
polyID12_S94,2,2,1
polyID12_S43,2,2,1
pepID9959,2,2,1
pepID1844,1,0,1
pepID5152,1,2,1
pepID7182,2,2,1
pepID2096,1,1,1
pepID7431,2,2,1
pepID3570,1,1,1
pepID9752,2,2,1
pepID9716,2,2,1
pepID4360,0,0,1
pepID10214,2,2,1
pepID7893,2,2,1
pepID8140,2,2,1
pepID7181,2,2,1
pepID6038,2,2,1
polyID13_S28,2,2,1
pepID7236,1,2,1
pepID8992,2,2,1
pepID5342,2,2,1
pepID5684,2,2,1
pepID10367,2,2,1
pepID7768,0,2,1
pepID5253,2,2,1
pepID4243,0,0,1
pepID8305,2,2,1
pepID7748,2,2,1
pepID5749,2,2,1
pepID3686,2,1,1
polyID12_S61,2,2,1
pepID7117,2,2,1
pepID1119,1,1,1
pepID10622,2,2,1
pepID9760,2,2,1
polyID26_S88,2,2,1
pepID9237,2,2,1
pepID5688,2,2,1
pepID2383,1,1,1
pepID536,1,0,1
pepID10723,2,2,1
pepID4259,2,1,1
pepID1530,1,0,1
pepID9091,1,2,1
pepID8401,2,2,1
pepID4296,0,0,1
pepID416,2,0,1
polyID2_S4,2,2,1
polyID12_S12,2,2,1
pepID617,1,1,1
polyID12_S66,2,2,1
pepID5341,2,2,1
polyID12_S73,2,2,1
pepID159,1,0,1
pepID6674,2,2,1
pepID913,1,2,1
pepID8179,2,2,1
polyID26_S38,2,2,1
pepID1055,1,0,1
pepID8998,2,2,1
pepID3774,1,1,1
pepID6748,2,2,1
pepID6501,2,2,1
pepID799,1,1,1
pepID5664,2,2,1
pepID5016,2,0,1
pepID6024,2,2,1
polyID35_S40,2,2,1
pepID7727,2,2,1
pepID6139,2,2,1
pepID5847,2,2,1
pepID1816,2,0,1
pepID2948,1,0,1
pepID5458,2,2,1
pepID10087,2,2,1
pepID1576,1,0,1
pepID7499,2,2,1
pepID2525,1,0,1
polyID35_S28,2,2,1
polyID26_S66,2,2,1
pepID10966,2,2,1
polyID6_S79,2,2,1
pepID4335,0,0,1
pepID3979,1,0,1
polyID2_S12,2,2,1
pepID3263,1,1,1
polyID5_S29,2,2,1
pepID3482,0,1,1
polyID6_S91,2,2,1
pepID6937,2,2,1
pepID9563,2,2,1
pepID5144,2,2,1
pepID7724,2,2,1
pepID9208,2,2,1
pepID10295,2,2,1
pepID6456,2,2,1
polyID26_S90,2,2,1
pepID5257,2,2,1
pepID9774,2,2,1
polyID35_S54,2,2,1
pepID2517,2,0,1
pepID6545,2,2,1
pepID6451,2,2,1
polyID13_S34,2,2,1
pepID9788,2,2,1
polyID26_S42,2,2,1
pepID5208,2,2,1
pepID2725,1,0,1
pepID4882,1,1,1
pepID10792,2,2,1
pepID4053,0,2,1
pepID10284,2,2,1
pepID9905,2,2,1
pepID2913,1,0,1
pepID985,1,2,1
pepID7696,2,2,1
pepID1213,2,1,1
pepID10371,2,2,1
polyID5_S83,2,2,1
pepID2349,1,2,1
pepID9667,2,2,1
polyID6_S10,2,2,1
polyID26_S6,2,2,1
polyID27_S39,1,1,1
polyID6_S81,2,2,1
polyID13_S15,2,2,1
pepID10109,2,2,1
pepID5885,2,2,1
pepID1749,1,1,1
polyID14_S42,2,2,1
pepID1260,1,1,1
polyID2_S96,2,2,1
pepID1586,2,1,1
pepID5693,2,2,1
pepID4744,2,0,1
pepID7660,2,2,1
pepID7617,2,2,1
pepID5217,2,2,1
pepID2287,1,0,1
polyID27_S15,1,1,1
pepID5074,0,0,1
pepID3061,0,0,1
pepID6556,2,2,1
pepID6989,2,2,1
pepID9024,2,2,1
pepID2311,1,0,1
pepID6101,2,2,1
pepID5759,2,2,1
pepID3622,1,1,1
pepID5734,2,2,1
pepID6159,2,2,1
pepID4658,1,1,1
pepID5474,2,2,1
pepID439,1,0,1
polyID5_S22,2,2,1
pepID10355,2,2,1
pepID784,1,1,1
polyID5_S1,2,2,1
pepID10701,2,2,1
pepID7336,2,2,1
polyID35_S9,2,2,1
pepID1216,1,0,1
polyID14_S60,2,2,1
polyID6_S82,2,2,1
pepID4037,2,0,1
pepID3307,0,0,1
polyID26_S30,2,2,1
polyID2_S35,2,2,1
polyID5_S36,2,2,1
pepID6063,2,2,1
polyID6_S21,2,2,1
pepID3252,0,0,1
pepID6863,2,2,1
pepID7165,2,2,1
pepID8445,2,2,1
pepID836,1,1,1
pepID10049,2,2,1
pepID2702,2,1,1
pepID6884,2,2,1
polyID27_S51,1,1,1
pepID5732,2,2,1
pepID780,1,2,1
polyID14_S70,2,2,1
pepID2786,2,1,1
pepID7901,2,2,1
pepID10251,2,2,1
pepID3836,2,1,1
polyID5_S96,2,2,1
pepID8641,2,2,1
pepID1959,1,1,1
pepID6482,2,2,1
pepID475,1,0,1
pepID2760,1,0,1
pepID1534,2,1,1
pepID2450,1,0,1
polyID27_S30,1,1,1
pepID5976,2,2,1
pepID7458,2,2,1
pepID894,1,2,1
pepID8272,2,2,1
pepID5617,2,2,1
polyID13_S21,2,2,1
polyID35_S58,2,2,1
pepID4198,0,1,1
pepID2932,0,0,1
pepID4913,1,0,1
pepID9591,2,2,1
pepID1249,1,0,1
pepID4581,2,2,1
pepID4833,2,2,1
pepID8568,2,2,1
pepID5039,2,1,1
pepID6160,2,2,1
polyID12_S35,2,2,1
pepID8708,1,2,1
pepID9687,1,2,1
pepID111,2,2,1
pepID327,2,1,1
pepID5252,2,2,1
pepID7046,2,2,1
pepID10330,2,2,1
pepID1619,1,0,1
pepID7592,2,2,1
pepID3564,1,2,1
pepID5281,2,2,1
pepID3513,1,1,1
pepID9546,2,2,1
pepID4442,0,0,1
pepID1046,2,1,1
polyID13_S40,2,2,1
pepID7609,2,2,1
pepID10439,2,2,1
pepID9059,2,2,1
polyID27_S67,1,1,1
pepID7292,2,2,1
pepID10860,2,2,1
pepID116,1,1,1
pepID2549,2,2,1
pepID7266,2,2,1
pepID5999,2,2,1
pepID2728,1,1,1
polyID13_S11,2,2,1
pepID2685,1,2,1
pepID3199,0,1,1
pepID6241,2,2,1
pepID10242,2,2,1
pepID7815,2,2,1
pepID33,2,1,1
pepID3182,0,0,1
pepID687,1,2,1
pepID9502,2,2,1
pepID5308,2,2,1
pepID10493,2,2,1
polyID12_S87,2,2,1
polyID12_S97,2,2,1
pepID2265,2,0,1
pepID603,1,1,1
polyID5_S53,2,2,1
pepID2874,1,1,1
polyID13_S24,2,2,1
polyID27_S16,1,1,1
pepID2329,1,1,1
pepID5269,2,2,1
pepID7616,2,2,1
pepID5826,2,2,1
pepID5534,2,2,1
pepID6935,2,2,1
pepID1956,1,1,1
pepID3020,1,0,1
pepID4226,0,0,1
pepID3754,1,0,1
pepID4998,0,1,1
polyID27_S3,1,1,1
pepID8915,2,2,1
pepID3337,1,2,1
pepID10441,2,2,1
polyID13_S37,2,2,1
pepID8065,2,2,1
polyID26_S12,2,2,1
pepID4932,2,1,1
pepID10072,2,2,1
polyID2_S72,2,2,1
pepID6259,2,2,1
pepID5223,2,2,1
pepID10010,2,2,1
polyID13_S6,2,2,1
pepID3603,1,0,1
pepID4271,1,1,1
pepID2701,2,1,1
pepID6780,2,2,1
polyID12_S23,2,2,1
pepID6837,2,2,1
pepID3475,0,0,1
polyID6_S29,2,2,1
polyID26_S74,2,2,1
pepID2428,1,0,1
pepID8762,2,2,1
pepID7656,2,2,1
polyID14_S38,2,2,1
pepID1434,1,2,1
pepID6595,2,2,1
pepID9046,2,2,1
pepID10866,2,2,1
pepID3972,2,0,1
pepID8542,2,2,1
pepID9243,2,2,1
pepID4498,0,0,1
pepID7497,2,2,1
polyID26_S1,2,2,1
pepID1909,2,0,1
pepID6662,2,2,1
pepID2623,1,1,1
pepID2836,2,1,1
pepID4682,2,1,1
pepID4980,0,1,1
pepID5370,2,2,1
pepID7475,2,2,1
pepID10156,2,2,1
polyID35_S95,2,2,1
pepID3440,0,0,1
pepID5428,2,2,1
pepID7293,2,2,1
pepID1111,1,1,1
pepID1279,1,0,1
pepID9962,2,2,1
pepID1005,1,2,1
polyID12_S89,2,2,1
pepID4058,0,2,1
pepID9879,2,2,1
polyID12_S83,2,2,1
pepID7076,2,2,1
pepID9844,2,2,1
pepID10427,2,2,1
pepID443,1,0,1
pepID7642,2,2,1
pepID10609,2,2,1
pepID1203,1,0,1
pepID3956,2,1,1
polyID27_S2,1,1,1
pepID4212,0,1,1
pepID2695,2,0,1
pepID6164,2,2,1
pepID10559,2,2,1
pepID10777,2,2,1
pepID8072,2,2,1
pepID8780,2,2,1
pepID1739,1,1,1
pepID8044,2,2,1
pepID2857,1,0,1
polyID26_S47,2,2,1
pepID302,2,1,1
pepID9405,2,2,1
pepID8646,2,2,1
pepID1754,1,1,1
pepID1914,2,0,1
pepID5883,2,2,1
pepID4975,0,0,1
polyID14_S72,2,2,1
pepID3559,1,0,1
pepID7365,2,2,1
pepID10887,2,2,1
polyID27_S14,1,1,1
polyID2_S2,2,2,1
pepID8959,1,2,1
pepID8785,2,2,1
polyID26_S39,2,2,1
pepID9972,2,2,1
polyID26_S69,2,2,1
polyID27_S61,1,1,1
pepID10845,2,2,1
polyID14_S18,2,2,1
polyID5_S26,2,2,1
polyID13_S49,2,2,1
pepID882,1,2,1
polyID13_S83,2,2,1
pepID8268,2,2,1
pepID5289,2,2,1
pepID5084,2,0,1
polyID26_S85,2,2,1
pepID2430,1,0,1
pepID5282,2,2,1
pepID8937,2,2,1
pepID9414,2,2,1
pepID1164,2,1,1
pepID26,2,0,1
pepID3521,1,1,1
pepID6266,2,2,1
polyID13_S52,2,2,1
pepID3828,2,1,1
pepID9505,2,2,1
pepID5750,2,2,1
polyID26_S82,2,2,1
pepID3524,1,1,1
pepID7351,2,2,1
pepID3019,1,2,1
polyID12_S25,2,2,1
pepID1143,1,1,1
pepID9526,1,2,1
pepID3218,2,1,1
pepID5410,2,2,1
pepID4297,0,0,1
pepID384,2,1,1
pepID6604,2,2,1
pepID10187,2,2,1
pepID5288,2,2,1
pepID7945,2,2,1
pepID2440,2,0,1
pepID355,2,1,1
pepID10959,2,2,1
pepID555,1,0,1
pepID3991,2,1,1
pepID1368,2,0,1
pepID5121,2,2,1
pepID5628,2,2,1
pepID898,1,2,1
pepID8654,2,2,1
polyID27_S27,1,1,1
pepID9662,2,2,1
polyID5_S87,2,2,1
pepID3969,2,1,1
pepID1379,2,0,1
polyID26_S35,2,2,1
pepID2687,1,1,1
pepID5420,2,2,1
pepID3579,1,1,1
pepID562,2,1,1
pepID7473,2,2,1
pepID10112,2,2,1
pepID24,2,0,1
pepID10173,2,2,1
pepID8256,2,2,1
pepID4580,2,0,1
pepID5440,2,2,1
pepID5053,0,0,1
pepID7756,2,2,1
pepID4667,1,1,1
pepID1883,2,0,1
polyID6_S89,2,2,1
pepID3383,0,0,1
polyID26_S58,2,2,1
pepID8479,2,2,1
pepID342,2,0,1
pepID71,2,1,1
polyID2_S100,2,2,1
pepID1632,2,0,1
pepID10221,2,2,1
pepID10758,2,2,1
pepID3906,1,2,1
pepID9037,2,2,1
pepID5804,2,2,1
polyID14_S81,2,2,1
pepID531,1,0,1
pepID9633,2,2,1
pepID7510,2,2,1
pepID2008,2,2,1
pepID7290,2,2,1
pepID8710,2,2,1
polyID13_S18,2,2,1
pepID2944,0,0,1
pepID8454,2,2,1
pepID8674,2,2,1
pepID5549,2,2,1
pepID2420,1,0,1
pepID3396,0,1,1
pepID9244,2,2,1
pepID7373,2,2,1
pepID8304,2,2,1
pepID7315,2,2,1
polyID35_S81,2,2,1
pepID1984,2,0,1
pepID4632,1,0,1
pepID6715,2,2,1
pepID175,1,0,1
pepID8571,2,2,1
polyID35_S98,2,2,1
pepID4368,0,0,1
pepID1838,1,1,1
pepID10809,2,2,1
pepID7471,2,2,1
pepID10229,2,2,1
pepID515,1,0,1
pepID6258,2,2,1
pepID2855,1,0,1
pepID2145,1,1,1
pepID6855,2,2,1
polyID14_S97,2,2,1
polyID6_S3,2,2,1
polyID26_S14,2,2,1
pepID6418,2,2,1
pepID8830,2,2,1
polyID6_S31,2,2,1
pepID1301,2,0,1
pepID4922,2,1,1
polyID5_S3,2,2,1
pepID1508,2,0,1
polyID5_S76,2,2,1
pepID199,1,0,1
pepID208,0,0,1
polyID14_S27,2,2,1
pepID920,1,0,1
pepID1859,1,0,1
pepID6779,2,2,1
polyID13_S7,2,2,1
pepID9283,2,2,1
polyID5_S68,2,2,1
pepID4415,0,0,1
pepID3932,1,1,1
polyID27_S8,1,1,1
pepID4446,0,0,1
pepID10139,2,2,1
pepID10922,2,2,1
pepID7272,2,2,1
polyID2_S23,2,2,1
pepID15,2,1,1
polyID14_S56,2,2,1
pepID194,1,1,1
polyID13_S75,2,2,1
pepID5268,2,2,1
pepID6114,2,2,1
pepID5685,2,2,1
pepID4387,0,0,1
pepID2013,1,0,1
pepID6515,2,2,1
pepID6469,1,2,1
pepID7608,2,2,1
pepID9883,1,2,1
pepID7141,2,2,1
polyID26_S7,2,2,1
pepID5325,2,2,1
pepID3290,1,1,1
pepID6954,2,2,1
pepID9794,2,2,1
pepID2047,2,1,1
pepID3618,1,1,1
pepID8039,2,2,1
pepID4492,0,2,1
pepID9235,2,2,1
pepID2819,1,1,1
polyID35_S2,2,2,1
pepID7992,1,2,1
pepID4169,0,0,1
pepID2187,2,0,1
pepID6137,2,2,1
pepID4153,0,0,1
pepID5635,2,2,1
pepID5918,2,2,1
pepID3510,1,0,1
polyID6_S37,2,2,1
pepID5196,2,2,1
pepID1179,1,0,1
polyID2_S48,2,2,1
pepID239,2,0,1
pepID3880,2,1,1
polyID5_S12,2,2,1
pepID9628,2,2,1
polyID5_S67,2,2,1
pepID3126,1,0,1
polyID26_S68,2,2,1
pepID415,2,0,1
pepID9284,2,2,1
pepID3453,0,0,1
pepID8606,2,2,1
polyID5_S69,2,2,1
pepID10695,2,2,1
pepID7709,2,2,1
pepID935,1,1,1
pepID7689,2,2,1
pepID2139,1,1,1
pepID6281,2,2,1
pepID4267,0,1,1
polyID13_S93,2,2,1
pepID9372,2,2,1
pepID4078,0,0,1
pepID10852,2,2,1
pepID10073,2,2,1
pepID10934,2,2,1
pepID2341,1,1,1
polyID26_S65,2,2,1
pepID9771,2,2,1
polyID14_S90,2,2,1
pepID3497,0,0,1
pepID7116,2,2,1
pepID3712,2,0,1
polyID26_S15,2,2,1
pepID9988,2,2,1
pepID5562,2,2,1
polyID5_S43,2,2,1
pepID4135,0,1,1
pepID361,2,0,1
pepID2618,1,1,1
pepID1494,1,0,1
pepID10909,2,2,1
pepID9102,2,2,1
pepID10278,2,2,1
pepID1800,1,1,1
pepID7532,2,2,1
pepID7914,2,2,1
pepID10532,2,2,1
polyID5_S86,2,2,1
polyID26_S11,2,2,1
pepID4000,2,1,1
pepID10844,2,2,1
pepID4197,0,1,1
pepID2010,2,1,1
pepID6901,2,2,1
pepID4292,0,1,1
pepID3891,2,0,1
pepID853,2,2,1
pepID6366,2,2,1
pepID5897,2,2,1
pepID2248,2,1,1
pepID6401,2,2,1
pepID1432,1,0,1
pepID4015,2,1,1
pepID7648,2,2,1
pepID877,1,1,1
pepID9033,2,2,1
polyID27_S17,1,1,1
pepID7588,2,2,1
pepID5764,2,2,1
pepID9841,2,2,1
pepID5702,2,2,1
pepID586,1,1,1
pepID3731,1,1,1
pepID4238,0,0,1
polyID35_S34,2,2,1
pepID236,2,1,1
polyID27_S81,1,1,1
polyID5_S93,2,2,1
pepID7145,2,2,1
polyID27_S37,1,1,1
pepID6056,2,2,1
pepID6317,2,2,1
pepID4902,0,1,1
pepID6448,2,2,1
pepID1497,2,1,1
polyID26_S84,2,2,1
polyID12_S30,1,2,1
pepID2897,2,2,1
pepID2142,1,1,1
pepID818,1,1,1
polyID12_S20,2,2,1
pepID5480,2,2,1
pepID10227,2,2,1
pepID10623,2,2,1
pepID8711,2,2,1
polyID5_S42,2,2,1
pepID9149,2,2,1
pepID1151,1,1,1
pepID5042,0,1,1
pepID4134,0,0,1
polyID2_S15,2,2,1
pepID8996,2,2,1
pepID4505,2,0,1
pepID9331,2,2,1
pepID6878,2,2,1
pepID4390,0,1,1
pepID5332,2,2,1
pepID3997,2,2,1
pepID10672,2,2,1
pepID5019,2,1,1
pepID7604,2,2,1
polyID35_S45,2,2,1
polyID26_S33,2,2,1
pepID5160,2,2,1
pepID2980,1,2,1
pepID8761,2,2,1
pepID3814,2,0,1
pepID4342,0,0,1
pepID121,1,1,1
pepID10169,2,2,1
polyID14_S75,2,2,1
pepID9540,2,2,1
pepID1156,1,1,1
pepID1551,1,1,1
polyID5_S98,2,2,1
pepID131,2,1,1
pepID4688,1,2,1
polyID14_S8,2,2,1
pepID9487,2,2,1
polyID14_S32,2,2,1
pepID4732,2,2,1
pepID9712,2,2,1
pepID2739,1,1,1
pepID7225,1,2,1
pepID4583,1,0,1
pepID9073,2,2,1
pepID4385,0,1,1
pepID7176,2,2,1
pepID10955,2,2,1
pepID4380,0,0,1
pepID9816,2,2,1
pepID4051,0,0,1
pepID7078,2,2,1
pepID10395,2,2,1
pepID6598,2,2,1
pepID4157,0,0,1
pepID3634,1,2,1
pepID2573,2,0,1
polyID14_S9,2,2,1
pepID8083,2,2,1
pepID8966,2,2,1
pepID3159,0,1,1
polyID35_S46,2,2,1
pepID4617,1,1,1
polyID14_S82,2,2,1
pepID9210,2,2,1
polyID13_S60,2,2,1
pepID2181,1,1,1
polyID5_S38,2,2,1
pepID9174,2,2,1
pepID10624,2,2,1
pepID3830,2,0,1
pepID9483,2,2,1
pepID2576,2,2,1
pepID5436,2,2,1
pepID10496,2,2,1
pepID6612,2,2,1
pepID8545,2,2,1
pepID819,1,0,1
polyID12_S32,2,2,1
pepID2207,2,1,1
polyID14_S29,2,2,1
pepID5200,2,2,1
polyID12_S28,2,2,1
pepID6154,2,2,1
polyID27_S33,1,1,1
pepID9352,2,2,1
polyID2_S67,2,2,1
pepID6200,2,2,1
pepID8819,2,2,1
pepID5017,2,0,1
polyID5_S34,2,2,1
pepID7740,2,2,1
pepID2707,1,1,1
polyID6_S99,2,2,1
polyID6_S17,2,2,1
pepID1355,2,1,1
pepID8724,2,2,1
polyID35_S50,2,2,1
pepID9333,2,2,1
pepID3142,0,0,1
pepID10868,2,2,1
pepID3762,1,2,1
pepID5064,0,1,1
pepID4266,2,0,1
pepID6133,2,2,1
polyID2_S85,2,2,1
pepID2847,2,1,1
pepID1078,1,0,1
pepID2259,1,2,1
pepID1446,1,1,1
pepID3235,2,0,1
pepID9246,2,2,1
pepID1541,2,1,1
pepID10183,2,2,1
pepID9665,2,2,1
pepID8739,2,2,1
pepID6381,2,2,1
pepID82,2,1,1
pepID1540,2,0,1
pepID9777,2,2,1
pepID4982,0,0,1
polyID6_S92,2,2,1
pepID8525,2,2,1
pepID3790,2,0,1
pepID4049,0,0,1
pepID6722,2,2,1
pepID3285,0,0,1
pepID4568,1,1,1
pepID1110,1,1,1
polyID14_S76,2,2,1
pepID4298,0,0,1
pepID8736,2,2,1
pepID6025,2,2,1
polyID26_S22,2,2,1
polyID13_S19,2,2,1
pepID8225,2,2,1
pepID8703,2,2,1
polyID13_S89,2,2,1
pepID2193,2,1,1
pepID605,2,2,1
pepID8746,2,2,1
pepID6592,2,2,1
pepID3835,2,2,1
pepID4079,1,0,1
polyID14_S12,2,2,1
pepID9638,2,2,1
polyID12_S31,2,2,1
pepID5552,2,2,1
pepID2580,2,2,1
pepID8990,2,2,1
pepID3636,1,0,1
pepID609,1,0,1
pepID9400,2,2,1
pepID8795,2,2,1
pepID5451,2,2,1
pepID4741,2,0,1
pepID3553,2,2,1
pepID9433,2,2,1
pepID1338,1,0,1
pepID3062,0,0,1
pepID5035,2,0,1
pepID7000,2,2,1
pepID4225,0,0,1
pepID8244,2,2,1
pepID10197,2,2,1
pepID8358,2,2,1
pepID8248,2,2,1
pepID9030,2,2,1
pepID711,1,2,1
pepID6313,2,2,1
pepID9857,2,2,1
pepID5672,2,2,1
pepID8372,2,2,1
pepID8431,2,2,1
pepID5112,1,0,1
pepID8294,2,2,1
pepID254,2,0,1
pepID7227,2,2,1
pepID2133,1,1,1
pepID6127,2,2,1
pepID7294,2,2,1
pepID1450,1,1,1
pepID2143,1,0,1
pepID9872,2,2,1
pepID7295,2,2,1
polyID14_S54,2,2,1
pepID5945,2,2,1
pepID450,1,1,1
polyID5_S71,2,2,1
pepID2253,1,1,1
pepID5721,2,2,1
polyID6_S43,2,2,1
pepID9869,2,2,1
pepID5489,2,2,1
pepID7562,2,2,1
pepID1659,1,1,1
pepID6290,2,2,1
pepID9411,2,2,1
pepID10235,2,2,1
pepID4849,2,1,1
pepID260,2,0,1
pepID3193,2,1,1
pepID10606,2,2,1
pepID2565,2,0,1
pepID9260,2,2,1
pepID7417,2,2,1
pepID7009,2,2,1
pepID6497,2,2,1
pepID7271,2,2,1
pepID5771,2,2,1
polyID13_S43,2,2,1
pepID2059,2,0,1
pepID4748,1,0,1
pepID4657,2,1,1
pepID2979,0,0,1
pepID9040,2,2,1
polyID26_S75,2,2,1
pepID4948,0,0,1
pepID8503,2,2,1
polyID27_S29,1,1,1
pepID8034,2,2,1
pepID3941,1,1,1
polyID12_S63,2,2,1
pepID436,1,0,1
pepID8222,2,2,1
polyID35_S55,2,2,1
pepID10731,2,2,1
pepID6671,2,2,1
pepID9624,2,2,1
polyID13_S66,2,2,1
pepID4257,2,0,1
pepID4401,0,0,1
polyID5_S80,2,2,1
pepID2698,1,1,1
pepID1056,2,1,1
pepID9095,2,2,1
pepID960,1,1,1
pepID9100,2,2,1
pepID3408,0,0,1
pepID6255,2,2,1
pepID5344,2,2,1
pepID6839,2,2,1
polyID13_S32,2,2,1
pepID6614,2,2,1
pepID1076,1,0,1
pepID6311,2,2,1
polyID14_S1,2,2,1
pepID5061,0,0,1
pepID5484,2,2,1
pepID7423,2,2,1
polyID27_S85,1,1,1
pepID6130,2,2,1
pepID4880,1,0,1
pepID4376,0,0,1
pepID4508,2,2,1
pepID435,1,1,1
pepID2991,0,1,1
pepID9694,2,2,1
polyID13_S85,2,2,1
pepID10599,2,2,1
pepID2331,2,0,1
pepID3402,0,0,1
polyID27_S86,1,1,1
polyID6_S2,2,2,1
pepID8832,2,2,1
pepID10335,2,2,1
pepID10655,2,2,1
pepID6022,2,2,1
pepID1682,1,0,1
pepID4038,2,1,1
pepID7704,2,2,1
pepID3158,0,1,1
pepID6222,2,2,1
pepID7483,2,2,1
pepID1764,1,1,1
pepID4488,0,1,1
polyID14_S88,2,2,1
pepID5380,2,2,1
pepID2434,1,0,1
polyID12_S48,2,2,1
pepID1823,1,0,1
polyID2_S90,2,2,1
pepID569,2,1,1
pepID2740,1,0,1
pepID4126,2,1,1
pepID4075,0,1,1
pepID4590,0,1,1
pepID10239,2,2,1
pepID7174,2,2,1
pepID4915,1,1,1
pepID7137,2,2,1
pepID589,1,1,1
pepID8548,2,2,1
pepID4717,2,0,1
pepID3060,0,1,1
pepID7668,2,2,1
pepID6774,2,2,1
pepID6611,2,2,1
polyID27_S42,1,1,1
pepID8519,2,2,1
pepID190,1,0,1
polyID6_S42,2,2,1
pepID8501,2,2,1
pepID2000,2,0,1
pepID10231,2,2,1
pepID10339,2,2,1
polyID13_S27,2,2,1
pepID4411,0,0,1
pepID7095,2,2,1
pepID8410,2,2,1
pepID8125,2,2,1
pepID2812,2,1,1
polyID26_S87,2,2,1
pepID1557,2,1,1
pepID6496,2,2,1
pepID6593,2,2,1
pepID7262,2,2,1
pepID8887,1,2,1
pepID2507,1,1,1
pepID3810,2,0,1
pepID8769,2,2,1
polyID26_S89,2,2,1
pepID10585,2,2,1
polyID14_S68,2,2,1
pepID10783,2,2,1
pepID4263,2,0,1
pepID7763,2,2,1
pepID1258,1,0,1
pepID6173,2,2,1
pepID3741,1,2,1
pepID719,1,2,1
pepID7282,2,2,1
pepID2555,1,2,1
pepID7637,2,2,1
pepID5807,2,2,1
polyID12_S37,2,2,1
polyID12_S42,2,2,1
pepID926,1,0,1
pepID4164,0,0,1
pepID4606,2,0,1
pepID8220,2,2,1
pepID9595,2,2,1
pepID838,1,1,1
pepID737,1,2,1
pepID5616,2,2,1
pepID7005,2,2,1
pepID9120,2,2,1
pepID8144,2,2,1
pepID1709,1,0,1
pepID441,1,1,1
polyID14_S53,2,2,1
pepID4362,0,1,1
polyID14_S15,2,2,1
polyID27_S91,1,1,1
pepID3962,2,0,1
pepID1877,1,0,1
polyID13_S10,2,2,1
polyID2_S9,2,2,1
pepID9342,2,2,1
polyID5_S5,2,2,1
pepID8462,2,2,1
polyID14_S100,2,2,1
pepID3281,1,0,1
pepID32,2,2,1
pepID9074,2,2,1
polyID6_S77,2,2,1
pepID8136,2,2,1
pepID2868,2,0,1
pepID2376,2,1,1
pepID8658,2,2,1
pepID5426,2,2,1
pepID2785,2,0,1
pepID4743,2,1,1
pepID8260,2,2,1
pepID9580,1,2,1
pepID3211,1,0,1
pepID10379,2,2,1
pepID4573,2,0,1
pepID4659,1,0,1
pepID5028,0,1,1
polyID2_S24,2,2,1
pepID4711,2,2,1
pepID860,1,1,1
pepID2190,2,0,1
pepID1247,1,1,1
pepID1339,1,1,1
pepID9593,2,2,1
pepID3776,1,0,1
pepID3595,1,1,1
pepID753,1,1,1
pepID6149,2,2,1
pepID6256,2,2,1
polyID35_S38,2,2,1
pepID7231,2,2,1
pepID10431,2,2,1
pepID3474,0,0,1
pepID7016,2,2,1
polyID6_S38,2,2,1
pepID6539,2,2,1
pepID7909,2,2,1
pepID6640,2,2,1
pepID3305,1,1,1
pepID1702,1,0,1
polyID2_S25,2,2,1
pepID9462,2,2,1
